Title,Genre,Ratings,Vote_Counts,Runtime
Man and Witch: The Dance of a Thousand Steps,fantasy,5.5,358,94
Markus Bixby,fantasy,6.1,113,65
Mars,fantasy,8.1,26,84
Mastermind Chapter 1,fantasy,6.1,113,96
Maxxie LaWow: Drag Super-shero,fantasy,7.8,333,114
Maya Puthagam,fantasy,5.4,426,122
"Maya, donne-moi un titre",fantasy,6.4,66,61
Mayan,fantasy,8.7,138,113
Megalodon Returns,fantasy,3.7,9,96
Megalopolis,fantasy,4.7,38000,138
Mephisto,fantasy,5.3,63,108
Mermaid: De retour des abysses,fantasy,6.1,113,96
Midnight at the Limbo Lounge,fantasy,6.1,113,96
Moana 2,fantasy,6.5,111000,100
"Mom, I'm on Drugs",fantasy,6.1,113,96
Mononoke the Movie: The Phantom in the Rain,fantasy,6.7,1400,89
Monster Summer,fantasy,5.7,4700,97
Morrison Lives!,fantasy,6.1,113,96
Mortadella,fantasy,8.4,8,90
Mother Maker Lover Taker,fantasy,5.7,44,99
Mr. Squids,fantasy,6.1,113,66
My Future You,fantasy,7.4,312,109
My Oni Girl,fantasy,6.0,1900,112
My Redneck Neighbor: Chapter 2 - Let the Games Begin,fantasy,5.7,11,96
My genie: secret wishes,fantasy,6.1,113,90
Mystic Odyssey,fantasy,6.1,113,144
NJPW SMP: The Movie,fantasy,6.1,113,96
Na Ratunek Ksiezniczce!,fantasy,6.1,113,62
Naag Bhoomi,fantasy,5.7,9,130
Napoleon Street,fantasy,6.1,113,110
Nature Cat's Nature Movie Special Extraordinaire,fantasy,7.1,21,96
Nebesko,fantasy,5.1,10,73
Nie Xiaoqian,fantasy,6.2,18,112
Night Falls in Chinatown,fantasy,6.1,113,96
Night of the Zoopocalypse,fantasy,6.0,981,91
Nijari,fantasy,6.1,113,106
Niko: Beyond the Northern Lights,fantasy,6.1,356,86
Noaptea lui Vlad,fantasy,7.1,69,90
Nonostante,fantasy,6.1,194,93
Nosferatu,fantasy,7.2,216000,132
Nueva Tierra,fantasy,7.6,33,123
Nyctophobia,fantasy,6.8,1800,90
Oda: Vlucht door de Eeuwen,fantasy,6.4,7,102
Ognivo,fantasy,5.4,251,105
