Title,Genre,Ratings,Vote_Counts,Runtime
Dona Lurdes: O Filme,romance,6.0,118,90
Double Blended,romance,5.4,57,87
Dr. Jason II - Lights & Shadows,romance,4.9,334,62
Drained,romance,4.5,333,107
Drawing Closer,romance,7.6,2800,118
DreadClub: Vampire's Verdict,romance,4.8,64,88
Dream Cafe,romance,6.3,131,111
Dream Edition,romance,6.3,131,102
Dreaming of You,romance,8.4,63,95
Dreams (Sex Love),romance,7.6,896,110
Dua Surga Dalam Cintaku,romance,7.8,7,111
Dukkhito,romance,7.4,69,102
Dying Briefly,romance,5.9,56,78
Eating Me Up,romance,8.1,297,104
Einmal richtig,romance,7.7,32,102
Ek Anjaan Rishtey Ka Guilt 3,romance,7.9,71,104
Ek Minute,romance,6.3,131,102
Eks,romance,4.5,213,121
Eksie Perfeksie,romance,6.4,22,103
El Hawa Sultan,romance,6.5,887,136
El Roomie,romance,5.8,316,99
El Viaje de Laura,romance,6.3,131,102
Election,romance,5.8,806,120
Elevator,romance,5.2,189,95
Elle & lui & le reste du monde,romance,5.8,114,85
Else,romance,5.6,379,102
Emakku Thozhil Romance,romance,4.8,132,111
Emmanuelle,romance,4.1,1900,107
Enchanting Christmas,romance,6.3,371,91
Entangled,romance,6.3,131,74
Esa Soledad,romance,6.3,131,102
Every You Every Me,romance,6.5,151,108
Everything I Never Expected,romance,6.3,131,80
"Ex-Files, Pals & Pocket-Dials",romance,6.3,131,80
Explosions in My Heart,romance,6.6,48,105
Extra,romance,7.0,12,102
"Extraction, USA",romance,7.2,65,102
F*** Marry Kill,romance,5.3,3400,97
Faith in the Family,romance,2.7,128,102
Faithful Love,romance,6.3,131,102
Fake Boyfriend,romance,9.0,18,115
"Fallen Leaves, Broken Lighters",romance,7.7,8,96
Falling for Daisy,romance,6.3,131,102
Feelings Attached,romance,6.3,131,110
Fiancee for a Day,romance,6.3,131,89
Find Me Falling,romance,6.3,13000,93
Finding Jane,romance,6.3,131,66
Fire Hearts,romance,6.3,131,111
Fire and Ice,romance,6.3,131,99
First Love,romance,6.3,131,102
First Taste,romance,4.1,324,97
Five Blind Dates,romance,5.1,2000,83
Five Days in November,romance,6.3,131,98
Fly Me to the Moon,romance,6.6,53000,132
"Fool Me Once, Revenge on You",romance,7.2,14,102
For Kenny,romance,6.3,131,88
For Regn,romance,3.8,565,140
For the Love of Basketball,romance,6.3,131,102
Forbidden Love,romance,7.8,31,96
Forever Loved,romance,8.5,15,102
Forever Us,romance,6.3,131,135
Forever Yena,romance,6.3,131,78
Forever in a Night,romance,6.3,131,102
Forget Me Not,romance,6.5,156,89
