Title,Genre,Ratings,Vote_Counts,Runtime
Case 19: Vichchhiya,mystery,6.0,146,97
Cellphone,mystery,3.0,754,88
Chaalchitro: The Frame Fatale,mystery,6.4,933,124
Chandranum Policeum,mystery,8.5,580,113
Changle zhen gui shi,mystery,6.0,146,88
Chapel,mystery,3.2,202,92
Chapter 51,mystery,6.0,146,120
Cheat,mystery,4.1,220,105
Chithini,mystery,5.9,552,151
Churul,mystery,9.2,195,104
Cidade; Campo,mystery,6.2,151,119
Cinderella's Curse,mystery,3.4,1400,82
Cinderella's Revenge,mystery,3.7,1200,85
Cities That Live... Die ...Berlin,mystery,6.0,146,97
City Hunter,mystery,6.3,5800,102
Classified,mystery,3.7,2900,105
ClearMind,mystery,4.1,2200,85
Cloud Chamber,mystery,6.0,146,114
Cloud Chamber: The Folded World,mystery,6.0,146,103
Clownface 3,mystery,8.2,55,104
Cluedo,mystery,6.0,146,78
Cold Blows the Wind,mystery,5.7,804,85
Colors of Evil: Red,mystery,6.4,8700,111
Combat Code: Hunt,mystery,7.7,20,76
Cora,mystery,6.2,21,97
Corridor,mystery,5.9,10,108
Cose nere,mystery,6.0,146,83
Cramp My Style,mystery,6.0,146,97
Creatures of Habit,mystery,6.0,146,97
Crescent City,mystery,3.9,1500,103
Crew Without a Clue,mystery,6.0,146,113
Crime by Design,mystery,6.0,146,97
Crossroad,mystery,8.2,13,97
Cuckoo,mystery,5.7,29000,102
Cult Killer,mystery,4.8,2900,105
DNA,mystery,5.1,218,156
Daft State,mystery,6.3,51,97
Dai jia fa de ren,mystery,5.5,64,121
Daitya,mystery,7.1,9,101
Damaged,mystery,4.7,7700,97
Dan Da Dan: First Encounter,mystery,8.2,3100,83
Dancing Village: The Curse Begins,mystery,5.7,4200,122
Danger Zone,mystery,8.7,6,122
Danger in the Dorm,mystery,5.0,166,86
Dank Frank,mystery,6.0,146,83
Danyang Mahar Tukar Nyawa,mystery,5.9,10,110
Darah Nyai,mystery,6.0,146,90
Dark Deceptions,mystery,6.2,38,82
Dark Feathers: Dance of the Geisha,mystery,6.1,1100,93
Dark Night of the Soul,mystery,3.2,174,81
Dave Gentic & Headgun,mystery,6.0,146,97
Dead Boys Club,mystery,6.3,26,105
Dead Dead Full Dead,mystery,6.6,14,110
Dead Man,mystery,5.1,218,109
Deadly Invitations,mystery,4.1,187,89
Demons vs. Ghosts,mystery,7.7,7,92
Depravity,mystery,4.3,1200,117
Der Bote,mystery,8.6,9,97
Detained,mystery,4.9,1900,97
Detective Conan vs. Kid the Phantom Thief,mystery,6.1,173,81
Detective Conan: The Million-Dollar Pentagram,mystery,6.7,1600,111
Deux hommes un destin,mystery,6.0,146,94
Dharma Daiva,mystery,7.8,26,112
Dhusar Pandulipi,mystery,6.0,146,97
Di Ren Jie Zhi Kang Long You Hui,mystery,6.0,146,97
Di Renjie: Tongtian xuan an,mystery,7.1,19,85
Die Alone,mystery,5.8,4100,90
Dindin,mystery,6.0,146,76
Dirty Boy,mystery,7.7,38,98
Dirty Thirty,mystery,6.0,146,96
Dismissed,mystery,5.9,116,91
"Disrupted Expectations 4: Art, Words, and Mind Powers",mystery,6.0,146,93
Do Patti,mystery,6.4,69000,126
Doctor X: The Movie,mystery,7.9,63,128
