Title,Genre,Ratings,Vote_Counts,Runtime
Gumshoe Jon and the Mystery of the Saucer Men - The Even Better Version,sci-fi,6.0,123,92
Gut Instinct,sci-fi,6.4,10,84
Guy Manley: Super Spy,sci-fi,4.2,165,92
H010N,sci-fi,6.0,123,92
Habitat,sci-fi,6.0,123,92
Half Lives,sci-fi,5.1,41,92
Happyend,sci-fi,6.9,890,113
Haze,sci-fi,6.0,123,92
He Has Gone Rogue - The Return of Cyrus,sci-fi,8.9,33,60
Heavens: The Boy and His Robot,sci-fi,6.8,30,98
Hidden Memories,sci-fi,5.9,31,84
High Strangeness,sci-fi,6.0,123,92
Hinter dem Eisernen Horizont,sci-fi,7.5,17,88
Honshin,sci-fi,6.1,35,122
Horse with No Name,sci-fi,7.8,15,72
How to Solve Your Own Murder,sci-fi,4.1,138,99
I 20,sci-fi,9.0,494,114
I Am Spaceman,sci-fi,8.3,54,92
I Watched Her Grow,sci-fi,6.0,123,67
I'm Unbreakable,sci-fi,6.0,123,92
Ick,sci-fi,5.5,227,87
Identity,sci-fi,6.0,123,84
Implanted,sci-fi,6.0,123,82
In Unison,sci-fi,6.0,123,100
In Vitro,sci-fi,6.2,187,89
In Your Own Time,sci-fi,6.0,123,60
Inazuma Eleven Movie: The Legendary Kickoff,sci-fi,7.1,10,92
Inazuma Eleven the Movie: Prologue to the New Heroes,sci-fi,6.0,123,92
Indrani: Epic-1 Dharam vs Karam,sci-fi,7.6,1100,157
Infinite Summer,sci-fi,5.3,105,86
Initiation,sci-fi,6.0,123,92
Insomniac,sci-fi,6.0,123,60
Interview with an Android,sci-fi,6.0,123,80
Invasión,sci-fi,4.2,62,91
Inventors,sci-fi,6.0,123,92
Iravin Kangal,sci-fi,7.5,174,116
Iron Nest of the Moon,sci-fi,7.6,13,70
Isla Monstro,sci-fi,7.2,12,92
Isle: Alpha One,sci-fi,8.7,8,97
Isleen Pines,sci-fi,5.4,736,84
Isolation Zone 5,sci-fi,6.0,123,88
It All Comes with the Cold Water,sci-fi,7.8,149,88
It's What's Inside,sci-fi,6.6,45000,103
Itch!,sci-fi,6.8,6,82
J Loop,sci-fi,5.0,208,99
JEIT,sci-fi,6.0,123,70
Je Suis Auto,sci-fi,6.0,123,92
Jon Vardar protiv Galaksijata,sci-fi,8.2,78,86
Jurassic Exorcist,sci-fi,4.3,24,76
Jurassic Invasion,sci-fi,6.0,123,74
Jurassic Triangle,sci-fi,2.4,291,84
Justice League: Crisis on Infinite Earths - Part One,sci-fi,6.2,8900,93
Justice League: Crisis on Infinite Earths - Part Three,sci-fi,6.1,4900,94
Justice League: Crisis on Infinite Earths - Part Two,sci-fi,5.5,5700,94
Justicia artificial,sci-fi,5.6,523,98
Kadaisi Ulaga Por,sci-fi,6.1,1200,140
Kade,sci-fi,6.3,18,92
Kaiju Glam Metal Shark Attack,sci-fi,5.5,33,92
Kalki 2898 AD,sci-fi,7.0,69000,180
Kantil,sci-fi,6.0,123,120
Karl Marx Falls in Love with the Leonidas Zegarra House Museum,sci-fi,6.0,123,120
Karl Marx Looks for Fans,sci-fi,6.0,123,81
Kek 2,sci-fi,6.0,123,98
Killer Kabbage,sci-fi,8.1,9,94
Killer Witches from Outer Space,sci-fi,6.8,83,92
Kingdom of the Planet of the Apes,sci-fi,6.8,156000,145
Kohinoor,sci-fi,8.1,22,119
Kuramerukagari,sci-fi,5.8,89,61
