Title,Genre,Ratings,Vote_Counts,Runtime
The Supernatural Sweet Shop: The Movie,fantasy,6.9,25,103
The Tearsmith,fantasy,5.2,13,103
The Thundermans Return,fantasy,5.0,19,70
The Tiger's Apprentice,fantasy,5.8,23,84
The Time Travel Hills,fantasy,5.0,77,82
The Traveller,fantasy,5.2,214,134
The Umbrella Fairy,fantasy,5.7,62,95
The Veyshal Movie,fantasy,6.1,43,120
The Vord,fantasy,3.4,73,101
The Wager,fantasy,6.1,43,83
The Watchers,fantasy,5.7,59,102
The Watchers Roblox movie,fantasy,6.1,43,96
The Way We Dream,fantasy,6.1,43,63
The Wicklow's Witches,fantasy,6.1,43,96
The Witch: Revenge,fantasy,5.3,878,100
The Wizard Prince,fantasy,6.1,43,96
The Wonderful Story of Henry Sugar and Three More,fantasy,7.1,84,88
The Woods Are Real,fantasy,2.4,472,80
The Worlds Divide,fantasy,7.9,40,120
The Yin Yang Master Zero,fantasy,5.7,294,112
The Zodian Gemini,fantasy,6.1,43,96
The land of Women,fantasy,6.1,43,86
Thelma the Unicorn,fantasy,5.7,31,93
This Is It,fantasy,6.1,43,96
This Is Me... Now,fantasy,4.1,72,65
Tian chao guo ku zhi mi,fantasy,6.1,43,96
Tim Travers & the Time Travelers Paradox,fantasy,6.9,340,95
Timestalker,fantasy,5.5,31,89
Tobia e i colori del mondo,fantasy,3.7,7,96
Tokusou Sentai Dekaranger 20th: Fireball Booster,fantasy,7.1,38,96
Touken Ranbu Kai: Douden Chikashi Haberau Monora,fantasy,6.1,43,69
Traces of Love,fantasy,6.5,923,105
Train Travel Tokyo,fantasy,6.1,43,96
Transformers One,fantasy,7.6,55,104
Treasure Awaits,fantasy,6.1,43,96
Treasure Fellowship,fantasy,6.1,43,86
Tri bogatyrya. Ni dnya bez podviga,fantasy,5.7,83,61
Trident : The Beginning,fantasy,6.1,43,65
Turma da Mônica Jovem: Reflexos do Medo,fantasy,2.8,259,88
Two Breaths,fantasy,7.9,43,96
Uglies,fantasy,4.7,34,100
Ultraman: Rising,fantasy,6.9,67,117
UmroAyyar - A New Beginning,fantasy,7.0,682,135
Un trago de infierno,fantasy,6.1,43,90
