Title,Genre,Ratings,Vote_Counts,Runtime
Broken Innocence,thriller,5.1,356,108
Buc-ees: Curse of the Beaver,thriller,6.0,45,99
Buio come il cuore,thriller,7.8,26,101
Bulanik,thriller,4.6,16,91
Bulanik,thriller,6.0,45,99
"Bullets, Brothers and Blood",thriller,7.8,15,85
Bureau 2,thriller,6.0,45,99
Buried on Shine Mountain,thriller,8.8,10,99
Burning,thriller,6.0,45,101
Burning Butterflies,thriller,7.9,90,103
Bury Him,thriller,6.8,19,88
Bush Knife,thriller,7.0,8,90
Butas,thriller,4.8,182,112
Buying Time,thriller,6.5,506,84
Buzzheart,thriller,6.2,130,110
By Day They Meet with Darkness,thriller,6.0,45,99
Bystanders,thriller,4.0,376,82
C.D: Criminal or Devil,thriller,6.7,13,103
CID Ramachandran Retd SI,thriller,6.9,591,128
CTRL,thriller,6.2,63,99
Cacophony the Animated Movie,thriller,6.0,45,81
Caddo Lake,thriller,6.8,46,103
Cadi,thriller,6.3,44,134
Cageling,thriller,5.8,8,69
Camp Blood: Clown Shark,thriller,3.2,94,70
Campton Manor,thriller,3.4,245,83
Canary Black,thriller,5.4,12,101
Captain Miller,thriller,6.9,12,157
Captura,thriller,6.5,25,76
Carry-On,thriller,6.5,173,119
Carsick,thriller,5.5,39,99
Case #111-878,thriller,6.0,45,99
Case No.15,thriller,6.0,45,104
Case of Kondana,thriller,5.8,722,143
Cash and Stack: Urban Assassins,thriller,6.0,45,99
Cast Party,thriller,6.0,45,99
Catch a Killer,thriller,5.8,14,82
Catfish,thriller,6.0,45,99
Cellar Door,thriller,5.3,46,97
Cellphone,thriller,3.0,749,88
Cementerio Maldito,thriller,6.0,45,99
Chacaleria,thriller,8.1,421,116
Changle zhen gui shi,thriller,6.0,45,88
Chapel,thriller,3.2,200,92
Charlie Tango,thriller,4.2,115,98
Charlotte,thriller,6.1,160,86
Charming Men - Part 3,thriller,6.0,45,99
Chasing Raine,thriller,2.3,188,101
Chateau,thriller,4.0,295,83
Cheat,thriller,4.1,220,105
Checkmate,thriller,4.3,399,104
Checkmate,thriller,6.2,311,125
Chef Chidambara,thriller,5.6,11,105
Cherry Bomb,thriller,2.7,80,99
Chief of Station,thriller,4.7,48,97
Chime,thriller,6.4,27,99
Chivaraku Migiledi,thriller,6.0,45,63
Choke,thriller,7.5,21,98
Chupp,thriller,6.3,13,133
Cicada,thriller,8.0,129,120
Cinderella's Curse,thriller,3.4,14,82
Cinderella's Revenge,thriller,3.7,12,85
Citadel,thriller,6.0,45,82
Cities That Live... Die ...Berlin,thriller,6.0,45,99
Civil War,thriller,7.0,245,109
Classified,thriller,3.7,28,105
Clear Cut,thriller,3.7,588,88
ClearMind,thriller,4.1,22,85
Cloud,thriller,6.3,16,124
Clownface 3,thriller,9.5,41,104
Cluedo,thriller,6.0,45,78
Cocaine,thriller,6.0,45,99
Code 8: Part II,thriller,5.7,16,100
Cold Betrayal,thriller,4.6,33,99
Cold Blows the Wind,thriller,5.7,804,85
Cold Wallet,thriller,5.1,600,93
Colors of Evil: Red,thriller,6.4,87,111
Colpevole,thriller,6.0,45,99
Combat Code: Hunt,thriller,7.7,20,76
Compression,thriller,8.0,15,124
Compulsion,thriller,6.9,32,99
Comrade Yuri,thriller,6.0,45,99
Conclave,thriller,7.4,205,120
Conquer: Lahad Datu,thriller,6.6,549,120
Continental Split,thriller,3.5,571,88
Contro un iceberg di polistirolo,thriller,6.0,45,120
Conviction,thriller,7.0,41,97
Cora,thriller,4.5,948,104
Corpórea,thriller,5.9,8,99
Corridor,thriller,6.0,9,108
Corrosive,thriller,6.0,45,92
Counterplay,thriller,6.2,9,99
Crakk: Jeetega... Toh Jiyegaa,thriller,4.7,65,154
Crashout Kingz,thriller,6.0,45,99
Creepy Uncle Frankie,thriller,6.0,45,99
Crescent City,thriller,3.9,15,103
"Crickets, It's Your Turn",thriller,6.1,42,105
Criminals,thriller,3.8,20,99
Critic,thriller,6.0,45,80
Crocodile Tears,thriller,6.8,119,98
Crosspoint,thriller,6.6,59,100
Crossword,thriller,7.1,16,96
Cry of Silence,thriller,6.0,82,116
Crypto Shadows,thriller,6.0,102,80
Crysalide,thriller,6.0,45,99
Cuadrilátero,thriller,7.6,15,81
Cubic,thriller,6.0,45,99
Cuckoo,thriller,5.7,29,102
Cult Killer,thriller,4.8,29,105
Culturegeist,thriller,6.0,45,99
Curse of the Seven Oceans,thriller,5.5,522,94
Curse of the Sin Eater,thriller,4.9,806,90
Cursed in Baja,thriller,6.3,29,80
Custom,thriller,6.7,44,76
Customs Frontline,thriller,5.5,541,115
Cyclus,thriller,6.0,45,60
Cândido,thriller,6.3,64,99
D,thriller,6.0,45,99
DNA,thriller,5.1,218,156
Daar's Bloed,thriller,6.0,45,99
Dadu,thriller,6.0,45,99
Daemon Mind,thriller,4.7,34,101
Daft State,thriller,6.3,51,99
Dagr,thriller,4.4,28,77
Damaged,thriller,4.7,76,97
Dan Hawk Psychic Detective,thriller,4.4,38,68
Dance with the Devil,thriller,6.7,46,99
Dancing Village: The Curse Begins,thriller,5.7,42,122
Dandupalayam,thriller,5.9,15,137
Dangerous Affair,thriller,6.3,22,92
Dangerous Link,thriller,4.2,15,90
Dangerous Masala,thriller,6.0,45,99
Dangerous Rumors,thriller,7.6,55,99
Dangerous Seduction,thriller,6.8,12,99
Dank Frank,thriller,6.0,45,83
Danny,thriller,6.0,45,99
Dante's Inferno,thriller,6.0,45,99
Darah Nyai,thriller,6.0,45,90
Dard,thriller,6.7,21,156
Dark Deceptions,thriller,6.2,36,82
Dark Feathers: Dance of the Geisha,thriller,6.3,11,93
Dark My Light,thriller,6.3,15,99
Dark Secret,thriller,6.0,5,73
Dark World,thriller,4.9,19,135
DarkGame,thriller,4.6,29,100
Darkest Miriam,thriller,5.7,323,87
Darkness of Man,thriller,4.7,33,109
Darshini,thriller,8.4,21,120
Dashmi,thriller,6.6,125,135
Dawn Break,thriller,6.0,45,101
Day Labor,thriller,6.1,96,99
De Ijaazat Rahun Tujhme,thriller,6.0,45,120
Dead Boys Club,thriller,6.3,26,105
Dead Community Guild,thriller,8.0,17,65
Dead Mail,thriller,6.0,21,106
Dead Man,thriller,5.1,216,109
Dead Money,thriller,5.8,752,100
Dead Power,thriller,6.0,45,99
Dead Sea,thriller,5.2,55,88
Dead Talents Society,thriller,7.0,26,111
Dead Talk Tales: Volume I,thriller,6.6,27,98
Dead Whisper,thriller,3.8,566,88
Dead of Night,thriller,6.0,45,99
Deadbolt,thriller,4.6,333,83
Deadly Defendant,thriller,6.0,45,66
Deadly Fiancée,thriller,3.7,101,97
Deadly Intent,thriller,6.0,45,99
Deadly Invitations,thriller,4.1,185,89
Deadly Justice,thriller,4.0,139,99
Deadly Obsession,thriller,6.8,17,90
Deadly Retreat,thriller,4.9,110,99
Deadly Ruphoria,thriller,6.1,37,99
Death Down the Aisle,thriller,5.2,154,90
Death Whisperer 2,thriller,6.3,15,110
Decibel,thriller,5.2,9,99
Decoded,thriller,5.7,465,156
Decoy,thriller,9.4,8,63
Dedalus,thriller,6.0,45,99
Delirio,thriller,5.8,15,74
Deliveries from Eva,thriller,5.6,22,99
Delivery Run,thriller,6.8,19,99
Demise,thriller,4.2,325,135
Demolition Warriors,thriller,6.0,45,115
Demon Host,thriller,6.4,20,80
Demon Slayer: Kimetsu No Yaiba - To the Hashira Training,thriller,7.2,88,104
Demon in the Glass,thriller,6.0,45,99
Demonte Colony 2,thriller,6.6,46,144
Dependence,thriller,6.0,45,99
Depravity,thriller,4.3,11,117
Der Deserteur,thriller,8.7,28,93
Der Dritte Gast,thriller,3.3,42,73
Despatch,thriller,4.4,45,153
Detained,thriller,4.9,19,97
Deux hommes un destin,thriller,6.0,45,94
Devara Part 1,thriller,6.0,21,176
Devil Hunters,thriller,8.7,129,120
Devin Turner's the Facility,thriller,6.0,45,99
Dhanussh,thriller,6.9,19,145
Dharma Daiva,thriller,7.8,26,112
Dheera,thriller,7.9,13,123
Dheera Samrat,thriller,9.8,99,123
Dhooni,thriller,6.0,45,99
Di Renjie: Tongtian xuan an,thriller,7.1,19,85
Diamonds and Pearls,thriller,6.0,45,99
Diari de la meva sextorsió,thriller,6.6,55,64
Dickweed,thriller,7.1,39,90
Die Alone,thriller,5.8,4,90
Die Before You Die,thriller,6.9,33,104
Dil Dosti Duniyadari,thriller,6.0,45,99
Dilemma,thriller,5.6,548,84
Dirty Angels,thriller,4.4,42,104
Dirty Boy,thriller,7.8,35,98
Dirty Dilemma,thriller,5.3,705,64
Disciples in the Moonlight,thriller,3.8,684,126
Dismissed,thriller,7.7,109,91
Disparue,thriller,6.0,45,99
Distant,thriller,5.7,38,87
Diwe,thriller,6.0,45,99
Dla waszego dobra,thriller,5.8,9,100
Do It for the Gram,thriller,4.1,52,90
Do Not Open,thriller,2.6,283,91
Do Patti,thriller,6.4,69,126
Dog,thriller,6.9,69,105
Dollarspete,thriller,9.3,299,99
Dominique,thriller,5.3,24,100
Dominus,thriller,6.0,45,84
Don Goyo,thriller,6.0,45,70
Don't Leave Yet,thriller,6.0,45,85
Don't Look Back... I Know Your Origins,thriller,3.6,113,104
Don't Love,thriller,7.7,15,177
Don't Mess with Grandma,thriller,5.5,294,81
Don't Move,thriller,5.8,41,92
Don't Sleep,thriller,6.0,45,100
Don't Trust,thriller,6.0,45,72
Dont,thriller,6.0,45,99
Doom Walker,thriller,6.0,45,65
Dosen Ghaib: It's Nighttime or You Already Know,thriller,4.1,318,94
Double Ismart,thriller,2.9,22,156
Double Karma,thriller,6.0,45,99
Dr. Jason II - Lights & Shadows,thriller,4.9,331,62
Dragon Gate Inn,thriller,6.0,45,90
Dream Lock,thriller,8.6,23,100
Dream of Deceit,thriller,6.0,45,99
Dreamhaus,thriller,6.0,45,99
Drive,thriller,5.6,365,90
Drive All Night,thriller,6.0,45,99
Drive Back,thriller,4.5,652,94
Drive-Away Dolls,thriller,5.4,24,84
Drone,thriller,5.4,227,110
Duffle Bag Boy,thriller,6.8,60,99
Duobeje,thriller,3.7,14,99
Duplicitous Minds,thriller,6.0,45,99
Dvija,thriller,8.4,520,127
Dying for Fame,thriller,5.3,161,89
Dying to Be Famous,thriller,4.3,140,85
Döngü,thriller,5.7,133,81
Dünya Mali: Eksi Bir,thriller,7.2,18,133
ETA,thriller,6.0,45,99
EVOL: A Love Story in Reverse,thriller,5.6,24,122
Eagle,thriller,5.9,5,159
Earthquake Underground,thriller,3.3,205,83
Earworm,thriller,2.4,218,101
East Bay Confidential,thriller,6.0,45,99
Eat the Night,thriller,6.0,569,106
Ebony Hustle 2: Ballistic Protection,thriller,3.4,42,95
Echo 8,thriller,6.0,13,95
Eco Village,thriller,6.8,23,99
Eddie.,thriller,5.3,89,104
Eden,thriller,6.5,17,120
Edge of Summer,thriller,7.2,45,90
Ek Raat Baki,thriller,6.0,45,99
Ekpebiwo m (I have Decided),thriller,6.0,45,99
Ekti Khola Janala,thriller,5.1,74,99
El Ascenso,thriller,5.6,32,99
El Banquete - Deseos Impunes,thriller,6.0,45,92
El Brujo Joaquín,thriller,6.0,45,99
El Cas Àngelus. La fascinació de Dalí,thriller,5.9,19,85
El Centinela de las Ánimas,thriller,6.0,45,99
El Diario de David,thriller,6.0,45,63
El Tiburón,thriller,8.1,8,93
El agrónomo,thriller,6.4,15,99
El cuento del lobo,thriller,5.8,5,99
El día de la tormenta,thriller,6.0,45,99
El extraño detrás de la puerta,thriller,6.0,45,75
El instinto,thriller,6.6,123,99
El salto,thriller,5.8,173,96
Election,thriller,5.8,806,120
Electra,thriller,5.7,129,85
ElemenTory,thriller,4.5,260,110
Elevation,thriller,5.6,24,91
Ellige Payana Yavudo Daari,thriller,8.2,257,134
Elyas,thriller,6.1,16,105
Emilia Pérez,thriller,5.4,91,132
Enamorado De Una Bruja 4,thriller,6.0,45,65
End Zone,thriller,6.0,45,99
Entre Fronteras,thriller,6.0,45,99
Entre Nosotros,thriller,6.0,45,99
Entrelinhas,thriller,6.8,22,99
Eravamo bambini,thriller,6.4,209,101
Erracheera,thriller,6.0,45,99
Escape,thriller,6.4,22,94
Escape,thriller,5.7,11,129
Escape,thriller,6.0,45,99
Estación Wadley,thriller,6.0,45,96
Estela,thriller,7.3,16,99
Estepa,thriller,6.0,45,86
Even the Score,thriller,5.2,17,99
Everyone Is Going to Die,thriller,3.9,346,84
Everything I Never Expected,thriller,6.0,45,80
Evidence,thriller,9.4,209,99
Evil for Evil,thriller,6.0,45,99
Executioner,thriller,6.0,45,99
Exit,thriller,5.1,34,96
Exit,thriller,8.7,58,107
Ext. Car. Night,thriller,5.0,96,73
Eyes Don't Lie,thriller,8.4,11,90
F*** Marry Kill,thriller,5.3,32,97
Face Deep,thriller,6.0,45,90
Faction Leni Seemakatha,thriller,9.7,54,99
"Fallen Leaves, Broken Lighters",thriller,7.7,8,96
Falling Daniel,thriller,6.0,45,80
False Front,thriller,6.0,45,120
Familia,thriller,6.8,406,120
Familia,thriller,6.0,45,99
Family Guy Plush: Peter Is Afraid,thriller,6.0,45,109
FanGirl,thriller,4.3,41,80
Fanatic,thriller,4.9,22,90
Fanum: Ombre dal passato,thriller,6.0,45,99
Fatal Dispatch,thriller,7.0,13,99
Fatal Infatuation,thriller,6.0,45,99
Fatal Secret,thriller,5.9,18,99
Fated,thriller,6.1,78,93
Faultline,thriller,4.7,143,92
Fear,thriller,8.3,28,115
"Fear, Forget My Name",thriller,6.0,45,99
Feet of Death,thriller,3.9,235,106
Fentasy,thriller,5.0,132,85
Ferry 2,thriller,5.6,4,94
Fiebre Caribe,thriller,6.0,45,99
Filthy Animals,thriller,6.9,108,96
Final Girl: Halloween,thriller,4.7,110,85
Final Heist,thriller,4.4,157,83
Finally Home,thriller,6.0,45,63
Find Her,thriller,6.0,45,82
Finder,thriller,6.1,88,111
Finding Jane,thriller,6.0,45,66
Fire of Love: RED,thriller,3.3,9,130
Firecracker,thriller,4.6,1,107
Firework,thriller,6.1,13,60
First Person Savior,thriller,4.9,12,81
Fit for Murder,thriller,5.9,135,101
Flesh of the Unforgiven,thriller,9.1,44,88
Floresta de Pedra,thriller,6.0,45,100
Following,thriller,6.5,14,102
Following,thriller,6.0,45,99
Footage,thriller,4.9,24,124
Force of Nature: The Dry 2,thriller,5.8,75,120
Foreclosure 2,thriller,3.1,144,77
Forgive Me Father,thriller,3.5,124,77
Fractured,thriller,6.9,131,99
Fractured,thriller,7.1,15,85
Fragile Hearts,thriller,6.0,45,99
Fragmentos de Olvido,thriller,6.0,45,94
Framed,thriller,2.6,122,99
Frankenstein: Legacy,thriller,3.6,209,101
Fraternity,thriller,5.1,91,94
Freedom,thriller,5.9,14,110
Freelance,thriller,4.8,384,110
Fresh,thriller,7.1,55,98
Fresh Off Markham,thriller,7.1,42,85
Frica De Noapte,thriller,6.0,45,99
Frka,thriller,7.7,78,109
From Darkness,thriller,4.9,594,95
From Embers,thriller,4.6,484,99
From the Ashes,thriller,5.1,12,90
Frozen Run,thriller,6.0,45,91
Fuck Me Baby,thriller,6.0,45,99
Funérailles (Non ti voglio),thriller,6.0,45,99
GADDAR - Bloody Waters,thriller,3.9,51,76
GRIP: A Brandon Bias Production,thriller,6.0,45,99
Ga la,thriller,4.2,28,97
Gaami,thriller,6.3,21,147
Gaarud,thriller,9.5,25,99
Gadera,thriller,5.1,50,108
Gadha17,thriller,8.0,12,90
Game On,thriller,5.2,23,140
Gate,thriller,6.0,45,99
Gawaza Toxic,thriller,5.0,222,111
Gazer,thriller,6.0,202,114
Gen 2,thriller,3.4,14,99
Get Close 2,thriller,5.7,47,99
Ghost Game,thriller,3.4,366,86
Ghost Trail,thriller,6.6,966,106
Ghosted,thriller,6.0,45,99
